Year	ZIP code	Age Group	Number of Visits	County
2015	95757	All Ages	192	Sacramento
2015	95758	All Ages	293	Sacramento
2015	95811	All Ages	119	Sacramento
2015	95814	All Ages	67	Sacramento
2015	95815	All Ages	387	Sacramento
2015	95816	All Ages	66	Sacramento
2015	95817	All Ages	138	Sacramento
2015	95818	All Ages	108	Sacramento
2015	95819	All Ages	23	Sacramento
2015	95820	All Ages	326	Sacramento
2015	95821	All Ages	375	Sacramento
2015	95822	All Ages	365	Sacramento
2015	95823	All Ages	916	Sacramento
2015	95824	All Ages	313	Sacramento
2015	95825	All Ages	358	Sacramento
2015	95826	All Ages	257	Sacramento
2015	95827	All Ages	114	Sacramento
2015	95828	All Ages	480	Sacramento
2015	95829	All Ages	122	Sacramento
2015	95831	All Ages	148	Sacramento
2015	95832	All Ages	156	Sacramento
2015	95833	All Ages	271	Sacramento
2015	95834	All Ages	206	Sacramento
2015	95835	All Ages	163	Sacramento
2015	95838	All Ages	481	Sacramento
2015	95841	All Ages	201	Sacramento
2015	95842	All Ages	294	Sacramento
2015	95843	All Ages	210	Sacramento
2015	95864	All Ages	98	Sacramento
2016	95608	All Ages	340	Sacramento
2016	95610	All Ages	221	Sacramento
2016	95621	All Ages	201	Sacramento
2016	95624	All Ages	196	Sacramento
2016	95626	All Ages	28	Sacramento
2016	95628	All Ages	144	Sacramento
2016	95630	All Ages	147	Sacramento
2016	95632	All Ages	82	Sacramento
2016	95655	All Ages	20	Sacramento
2016	95660	All Ages	307	Sacramento
2016	95662	All Ages	147	Sacramento
2016	95670	All Ages	258	Sacramento
2016	95673	All Ages	78	Sacramento
2016	95683	All Ages	19	Sacramento
2016	95693	All Ages	16	Sacramento
2016	95742	All Ages	29	Sacramento
2016	95757	All Ages	165	Sacramento
2016	95758	All Ages	220	Sacramento
2016	95811	All Ages	85	Sacramento
2016	95814	All Ages	61	Sacramento
2016	95815	All Ages	329	Sacramento
2016	95816	All Ages	85	Sacramento
2016	95817	All Ages	102	Sacramento
2016	95818	All Ages	111	Sacramento
2016	95819	All Ages	37	Sacramento
2016	95820	All Ages	298	Sacramento
2016	95821	All Ages	390	Sacramento
2016	95822	All Ages	355	Sacramento
2016	95823	All Ages	880	Sacramento
2016	95824	All Ages	266	Sacramento
2016	95825	All Ages	330	Sacramento
2016	95826	All Ages	206	Sacramento
2016	95827	All Ages	113	Sacramento
2016	95828	All Ages	422	Sacramento
2016	95829	All Ages	95	Sacramento
2016	95831	All Ages	136	Sacramento
2016	95832	All Ages	143	Sacramento
2016	95833	All Ages	274	Sacramento
2016	95834	All Ages	153	Sacramento
2016	95835	All Ages	116	Sacramento
2016	95838	All Ages	459	Sacramento
2016	95841	All Ages	156	Sacramento
2016	95842	All Ages	301	Sacramento
2016	95843	All Ages	224	Sacramento
2016	95864	All Ages	86	Sacramento
2016	95690	All Ages	16	Sacramento
2012	95023	All Ages	220	San Benito
2012	95045	All Ages	15	San Benito
2013	95023	All Ages	267	San Benito
2013	95045	All Ages	19	San Benito
2014	95023	All Ages	277	San Benito
2014	95045	All Ages	16	San Benito
2015	95023	All Ages	256	San Benito
2015	95045	All Ages	21	San Benito
2016	95023	All Ages	247	San Benito
2016	95045	All Ages	14	San Benito
2012	91701	All Ages	119	San Bernardino
2012	91708	All Ages	14	San Bernardino
2012	91709	All Ages	197	San Bernardino
2012	91710	All Ages	309	San Bernardino
2012	91730	All Ages	304	San Bernardino
2012	91737	All Ages	47	San Bernardino
2012	91739	All Ages	106	San Bernardino
2012	91761	All Ages	252	San Bernardino
2012	91762	All Ages	336	San Bernardino
2012	91763	All Ages	266	San Bernardino
2012	91764	All Ages	426	San Bernardino
2012	91784	All Ages	60	San Bernardino
2012	91786	All Ages	354	San Bernardino
2012	92252	All Ages	82	San Bernardino
2012	92256	All Ages	21	San Bernardino
2012	92277	All Ages	116	San Bernardino
2012	92284	All Ages	112	San Bernardino
2012	92301	All Ages	349	San Bernardino
2012	92307	All Ages	391	San Bernardino
2012	92308	All Ages	313	San Bernardino
2012	92311	All Ages	440	San Bernardino
2012	92313	All Ages	60	San Bernardino
2012	92314	All Ages	47	San Bernardino
2012	92315	All Ages	25	San Bernardino
2012	92316	All Ages	197	San Bernardino
2012	92324	All Ages	381	San Bernardino
2012	92325	All Ages	93	San Bernardino
2012	92335	All Ages	686	San Bernardino
2012	92336	All Ages	332	San Bernardino
2012	92337	All Ages	158	San Bernardino
2012	92342	All Ages	32	San Bernardino
2012	92344	All Ages	79	San Bernardino
2012	92345	All Ages	491	San Bernardino
2012	92346	All Ages	350	San Bernardino
2012	92352	All Ages	18	San Bernardino
2012	92354	All Ages	124	San Bernardino
2012	92356	All Ages	32	San Bernardino
2012	92359	All Ages	46	San Bernardino
2012	92363	All Ages	104	San Bernardino
2012	92371	All Ages	76	San Bernardino
2012	92372	All Ages	20	San Bernardino
2012	92373	All Ages	108	San Bernardino
2012	92374	All Ages	164	San Bernardino
2012	92376	All Ages	649	San Bernardino
2012	92377	All Ages	100	San Bernardino
2012	92382	All Ages	21	San Bernardino
2012	92392	All Ages	418	San Bernardino
2012	92394	All Ages	306	San Bernardino
2012	92395	All Ages	430	San Bernardino
2012	92399	All Ages	183	San Bernardino
2012	92401	All Ages	81	San Bernardino
2012	92404	All Ages	675	San Bernardino
2012	92405	All Ages	330	San Bernardino
2012	92407	All Ages	451	San Bernardino
2012	92408	All Ages	123	San Bernardino
2012	92410	All Ages	595	San Bernardino
2012	92411	All Ages	358	San Bernardino
2012	92365	All Ages	16	San Bernardino
2012	92391	All Ages	12	San Bernardino
2012	92397	All Ages	17	San Bernardino
2012	92398	All Ages	36	San Bernardino
2013	91701	All Ages	98	San Bernardino
2013	91708	All Ages	35	San Bernardino
2013	91709	All Ages	147	San Bernardino
2013	91710	All Ages	324	San Bernardino
2013	91730	All Ages	246	San Bernardino
2013	91737	All Ages	58	San Bernardino
2013	91739	All Ages	102	San Bernardino
2013	91761	All Ages	271	San Bernardino
2013	91762	All Ages	330	San Bernardino
2013	91763	All Ages	234	San Bernardino
2013	91764	All Ages	387	San Bernardino
2013	91784	All Ages	62	San Bernardino
2013	91786	All Ages	366	San Bernardino
2013	92252	All Ages	60	San Bernardino
2013	92277	All Ages	66	San Bernardino
2013	92284	All Ages	104	San Bernardino
2013	92301	All Ages	329	San Bernardino
2013	92307	All Ages	347	San Bernardino
2013	92308	All Ages	285	San Bernardino
2013	92311	All Ages	439	San Bernardino
2013	92313	All Ages	33	San Bernardino
2013	92314	All Ages	42	San Bernardino
2013	92315	All Ages	33	San Bernardino
2013	92316	All Ages	200	San Bernardino
2013	92324	All Ages	379	San Bernardino
2013	92325	All Ages	49	San Bernardino
2013	92335	All Ages	623	San Bernardino
2013	92336	All Ages	326	San Bernardino
2013	92337	All Ages	164	San Bernardino
2013	92342	All Ages	40	San Bernardino
2013	92344	All Ages	72	San Bernardino
2013	92345	All Ages	533	San Bernardino
2013	92346	All Ages	229	San Bernardino
2013	92352	All Ages	16	San Bernardino
2013	92354	All Ages	93	San Bernardino
2013	92356	All Ages	37	San Bernardino
2013	92359	All Ages	43	San Bernardino
2013	92363	All Ages	110	San Bernardino
2013	92371	All Ages	100	San Bernardino
2013	92372	All Ages	14	San Bernardino
2013	92373	All Ages	115	San Bernardino
2013	92374	All Ages	178	San Bernardino
2013	92376	All Ages	606	San Bernardino
2013	92377	All Ages	96	San Bernardino
2013	92392	All Ages	477	San Bernardino
2013	92394	All Ages	294	San Bernardino
2013	92395	All Ages	436	San Bernardino
2013	92399	All Ages	180	San Bernardino
2013	92401	All Ages	52	San Bernardino
2013	92404	All Ages	722	San Bernardino
2013	92405	All Ages	326	San Bernardino
2013	92407	All Ages	457	San Bernardino
2013	92408	All Ages	109	San Bernardino
2013	92410	All Ages	586	San Bernardino
2013	92411	All Ages	393	San Bernardino
2013	92317	All Ages	24	San Bernardino
2013	92347	All Ages	14	San Bernardino
2013	92397	All Ages	17	San Bernardino
2014	91701	All Ages	109	San Bernardino
2014	91708	All Ages	26	San Bernardino
2014	91709	All Ages	162	San Bernardino
2014	91710	All Ages	402	San Bernardino
2014	91730	All Ages	251	San Bernardino
2014	91737	All Ages	75	San Bernardino
2014	91739	All Ages	104	San Bernardino
2014	91761	All Ages	265	San Bernardino
2014	91762	All Ages	364	San Bernardino
2014	91763	All Ages	234	San Bernardino
2014	91764	All Ages	356	San Bernardino
2014	91784	All Ages	76	San Bernardino
2014	91786	All Ages	290	San Bernardino
2014	92252	All Ages	57	San Bernardino
2014	92277	All Ages	44	San Bernardino
2014	92284	All Ages	77	San Bernardino
2014	92301	All Ages	345	San Bernardino
2014	92307	All Ages	313	San Bernardino
2014	92308	All Ages	234	San Bernardino
2014	92311	All Ages	413	San Bernardino
2014	92313	All Ages	48	San Bernardino
2014	92314	All Ages	45	San Bernardino
2014	92315	All Ages	32	San Bernardino
2014	92316	All Ages	224	San Bernardino
2014	92324	All Ages	353	San Bernardino
2014	92325	All Ages	76	San Bernardino
2014	92335	All Ages	575	San Bernardino
2014	92336	All Ages	342	San Bernardino
2014	92337	All Ages	174	San Bernardino
2014	92342	All Ages	38	San Bernardino
2014	92344	All Ages	66	San Bernardino
2014	92345	All Ages	555	San Bernardino
2014	92346	All Ages	258	San Bernardino
2014	92352	All Ages	18	San Bernardino
2014	92354	All Ages	88	San Bernardino
2014	92356	All Ages	39	San Bernardino
2014	92359	All Ages	38	San Bernardino
2014	92363	All Ages	125	San Bernardino
2014	92371	All Ages	83	San Bernardino
2014	92372	All Ages	24	San Bernardino
2014	92373	All Ages	108	San Bernardino
2014	92374	All Ages	181	San Bernardino
2014	92376	All Ages	623	San Bernardino
2014	92377	All Ages	84	San Bernardino
2014	92392	All Ages	431	San Bernardino
2014	92394	All Ages	283	San Bernardino
2014	92395	All Ages	393	San Bernardino
2014	92399	All Ages	158	San Bernardino
2014	92401	All Ages	47	San Bernardino
2014	92404	All Ages	721	San Bernardino
2014	92405	All Ages	329	San Bernardino
2014	92407	All Ages	467	San Bernardino
2014	92408	All Ages	80	San Bernardino
2014	92410	All Ages	576	San Bernardino
2014	92411	All Ages	476	San Bernardino
2014	92317	All Ages	17	San Bernardino
2014	92397	All Ages	20	San Bernardino
2015	91701	All Ages	124	San Bernardino
2015	91708	All Ages	29	San Bernardino
2015	91709	All Ages	186	San Bernardino
2015	91710	All Ages	320	San Bernardino
2015	91730	All Ages	241	San Bernardino
2015	91737	All Ages	57	San Bernardino
2015	91739	All Ages	95	San Bernardino
2015	91761	All Ages	253	San Bernardino
2015	91762	All Ages	388	San Bernardino
2015	91763	All Ages	230	San Bernardino
2015	91764	All Ages	300	San Bernardino
2015	91784	All Ages	53	San Bernardino
2015	91786	All Ages	301	San Bernardino
2015	92252	All Ages	42	San Bernardino
2015	92256	All Ages	12	San Bernardino
2015	92277	All Ages	84	San Bernardino
2015	92284	All Ages	109	San Bernardino
2015	92301	All Ages	373	San Bernardino
2015	92307	All Ages	367	San Bernardino
2015	92308	All Ages	273	San Bernardino
2015	92311	All Ages	587	San Bernardino
2015	92313	All Ages	37	San Bernardino
2015	92314	All Ages	42	San Bernardino
2015	92315	All Ages	31	San Bernardino
2015	92316	All Ages	227	San Bernardino
2015	92324	All Ages	362	San Bernardino
2015	92325	All Ages	64	San Bernardino
2015	92335	All Ages	619	San Bernardino
2015	92336	All Ages	328	San Bernardino
2015	92337	All Ages	169	San Bernardino
2015	92342	All Ages	37	San Bernardino
2015	92344	All Ages	76	San Bernardino
2015	92345	All Ages	552	San Bernardino
2015	92346	All Ages	248	San Bernardino
2015	92352	All Ages	15	San Bernardino
2015	92354	All Ages	85	San Bernardino
2015	92356	All Ages	59	San Bernardino
2015	92359	All Ages	31	San Bernardino
2015	92363	All Ages	75	San Bernardino
2015	92371	All Ages	88	San Bernardino
2015	92372	All Ages	22	San Bernardino
2015	92373	All Ages	97	San Bernardino
2015	92374	All Ages	198	San Bernardino
2015	92376	All Ages	607	San Bernardino
2015	92377	All Ages	112	San Bernardino
2015	92382	All Ages	17	San Bernardino
2015	92386	All Ages	17	San Bernardino
2015	92392	All Ages	438	San Bernardino
2015	92394	All Ages	293	San Bernardino
2015	92395	All Ages	446	San Bernardino
2015	92399	All Ages	172	San Bernardino
2015	92401	All Ages	58	San Bernardino
2015	92404	All Ages	695	San Bernardino
2015	92405	All Ages	305	San Bernardino
2015	92407	All Ages	427	San Bernardino
2015	92408	All Ages	110	San Bernardino
2015	92410	All Ages	505	San Bernardino
2015	92411	All Ages	383	San Bernardino
2015	92347	All Ages	12	San Bernardino
2015	92365	All Ages	14	San Bernardino
2015	92397	All Ages	17	San Bernardino
2016	91701	All Ages	94	San Bernardino
2016	91708	All Ages	20	San Bernardino
2016	91709	All Ages	153	San Bernardino
2016	91710	All Ages	303	San Bernardino
2016	91730	All Ages	234	San Bernardino
2016	91737	All Ages	42	San Bernardino
2016	91739	All Ages	81	San Bernardino
2016	91761	All Ages	274	San Bernardino
2016	91762	All Ages	320	San Bernardino
2016	91763	All Ages	221	San Bernardino
2016	91764	All Ages	302	San Bernardino
2016	91784	All Ages	41	San Bernardino
2016	91786	All Ages	321	San Bernardino
2016	92252	All Ages	40	San Bernardino
2016	92256	All Ages	13	San Bernardino
2016	92277	All Ages	75	San Bernardino
2016	92284	All Ages	109	San Bernardino
2016	92301	All Ages	255	San Bernardino
2016	92307	All Ages	285	San Bernardino
2016	92308	All Ages	212	San Bernardino
2016	92311	All Ages	566	San Bernardino
2016	92313	All Ages	43	San Bernardino
2016	92314	All Ages	53	San Bernardino
2016	92315	All Ages	43	San Bernardino
2016	92316	All Ages	195	San Bernardino
2016	92324	All Ages	378	San Bernardino
2016	92325	All Ages	48	San Bernardino
2016	92335	All Ages	521	San Bernardino
2016	92336	All Ages	309	San Bernardino
2016	92337	All Ages	165	San Bernardino
2016	92342	All Ages	33	San Bernardino
2016	92344	All Ages	61	San Bernardino
2016	92345	All Ages	402	San Bernardino
2016	92346	All Ages	279	San Bernardino
2016	92352	All Ages	20	San Bernardino
2016	92354	All Ages	70	San Bernardino
2016	92356	All Ages	30	San Bernardino
2016	92359	All Ages	41	San Bernardino
2016	92363	All Ages	45	San Bernardino
2016	92371	All Ages	62	San Bernardino
2016	92372	All Ages	14	San Bernardino
2016	92373	All Ages	112	San Bernardino
2016	92374	All Ages	180	San Bernardino
2016	92376	All Ages	497	San Bernardino
2016	92377	All Ages	85	San Bernardino
2016	92382	All Ages	18	San Bernardino
2016	92386	All Ages	15	San Bernardino
2016	92392	All Ages	387	San Bernardino
2016	92394	All Ages	265	San Bernardino
2016	92395	All Ages	367	San Bernardino
2016	92399	All Ages	153	San Bernardino
2016	92401	All Ages	39	San Bernardino
2016	92404	All Ages	591	San Bernardino
2016	92405	All Ages	315	San Bernardino
2016	92407	All Ages	395	San Bernardino
2016	92408	All Ages	79	San Bernardino
2016	92410	All Ages	419	San Bernardino
2016	92411	All Ages	327	San Bernardino
2012	91901	All Ages	36	San Diego
2012	91902	All Ages	46	San Diego
2012	91910	All Ages	389	San Diego
2012	91911	All Ages	490	San Diego
2012	91913	All Ages	111	San Diego
2012	91915	All Ages	53	San Diego
2012	91932	All Ages	155	San Diego
2012	91941	All Ages	95	San Diego
2012	91942	All Ages	165	San Diego
2012	91945	All Ages	141	San Diego
2012	91950	All Ages	370	San Diego
2012	91977	All Ages	317	San Diego
2012	91978	All Ages	32	San Diego
2012	92007	All Ages	28	San Diego
2012	92008	All Ages	89	San Diego
2012	92009	All Ages	66	San Diego
2012	92010	All Ages	30	San Diego
2012	92011	All Ages	32	San Diego
2012	92019	All Ages	128	San Diego
2012	92020	All Ages	307	San Diego
2012	92021	All Ages	334	San Diego
2012	92024	All Ages	65	San Diego
2012	92025	All Ages	147	San Diego
2012	92026	All Ages	122	San Diego
2012	92027	All Ages	143	San Diego
2012	92028	All Ages	163	San Diego
2012	92029	All Ages	31	San Diego
2012	92037	All Ages	46	San Diego
2012	92040	All Ages	157	San Diego
2012	92054	All Ages	191	San Diego
2012	92056	All Ages	170	San Diego
2012	92057	All Ages	166	San Diego
2012	92058	All Ages	119	San Diego
2012	92064	All Ages	89	San Diego
2012	92065	All Ages	56	San Diego
2012	92069	All Ages	95	San Diego
2012	92071	All Ages	188	San Diego
2012	92075	All Ages	18	San Diego
2012	92078	All Ages	74	San Diego
2012	92081	All Ages	72	San Diego
2012	92082	All Ages	39	San Diego
2012	92083	All Ages	175	San Diego
2012	92084	All Ages	157	San Diego
2012	92101	All Ages	250	San Diego
2012	92102	All Ages	384	San Diego
2012	92103	All Ages	121	San Diego
2012	92104	All Ages	233	San Diego
2012	92105	All Ages	517	San Diego
2012	92106	All Ages	31	San Diego
2012	92107	All Ages	71	San Diego
2012	92108	All Ages	38	San Diego
2012	92109	All Ages	77	San Diego
2012	92110	All Ages	68	San Diego
2012	92111	All Ages	230	San Diego
2012	92113	All Ages	579	San Diego
2012	92114	All Ages	647	San Diego
2012	92115	All Ages	314	San Diego
2012	92116	All Ages	138	San Diego
2012	92117	All Ages	156	San Diego
2012	92118	All Ages	42	San Diego
2012	92119	All Ages	61	San Diego
2012	92120	All Ages	85	San Diego
2012	92122	All Ages	60	San Diego
2012	92123	All Ages	130	San Diego
2012	92124	All Ages	84	San Diego
2012	92126	All Ages	205	San Diego
2012	92127	All Ages	61	San Diego
2012	92128	All Ages	82	San Diego
2012	92129	All Ages	98	San Diego
2012	92130	All Ages	61	San Diego
2012	92131	All Ages	42	San Diego
2012	92139	All Ages	197	San Diego
2012	92154	All Ages	358	San Diego
2012	92173	All Ages	142	San Diego
2012	91914	All Ages	40	San Diego
2012	92003	All Ages	19	San Diego
2013	91901	All Ages	52	San Diego
2013	91902	All Ages	55	San Diego
2013	91910	All Ages	375	San Diego
2013	91911	All Ages	528	San Diego
2013	91913	All Ages	100	San Diego
2013	91915	All Ages	57	San Diego
2013	91932	All Ages	147	San Diego
2013	91941	All Ages	117	San Diego
2013	91942	All Ages	148	San Diego
2013	91945	All Ages	168	San Diego
2013	91950	All Ages	415	San Diego
2013	91977	All Ages	362	San Diego
2013	91978	All Ages	17	San Diego
2013	92007	All Ages	29	San Diego
2013	92008	All Ages	61	San Diego
2013	92009	All Ages	58	San Diego
2013	92010	All Ages	39	San Diego
2013	92011	All Ages	34	San Diego
2013	92019	All Ages	134	San Diego
2013	92020	All Ages	303	San Diego
2013	92021	All Ages	300	San Diego
2013	92024	All Ages	74	San Diego
2013	92025	All Ages	171	San Diego
2013	92026	All Ages	110	San Diego
2013	92027	All Ages	177	San Diego
2013	92028	All Ages	150	San Diego
2013	92029	All Ages	31	San Diego
2013	92037	All Ages	50	San Diego
2013	92040	All Ages	157	San Diego
2013	92054	All Ages	192	San Diego
2013	92056	All Ages	173	San Diego
2013	92057	All Ages	193	San Diego
2013	92058	All Ages	141	San Diego
2013	92064	All Ages	95	San Diego
2013	92065	All Ages	78	San Diego
2013	92069	All Ages	106	San Diego
2013	92071	All Ages	177	San Diego
2013	92075	All Ages	18	San Diego
2013	92078	All Ages	95	San Diego
2013	92081	All Ages	64	San Diego
2013	92082	All Ages	41	San Diego
2013	92083	All Ages	206	San Diego
2013	92084	All Ages	193	San Diego
2013	92101	All Ages	222	San Diego
2013	92102	All Ages	319	San Diego
2013	92103	All Ages	121	San Diego
2013	92104	All Ages	240	San Diego
2013	92105	All Ages	494	San Diego
2013	92106	All Ages	35	San Diego
2013	92107	All Ages	81	San Diego
2013	92108	All Ages	38	San Diego
2013	92109	All Ages	72	San Diego
2013	92110	All Ages	69	San Diego
2013	92111	All Ages	219	San Diego
2013	92113	All Ages	555	San Diego
2013	92114	All Ages	580	San Diego
2013	92115	All Ages	314	San Diego
2013	92116	All Ages	115	San Diego
2013	92117	All Ages	168	San Diego
2013	92118	All Ages	33	San Diego
2013	92119	All Ages	57	San Diego
2013	92120	All Ages	87	San Diego
2013	92122	All Ages	51	San Diego
2013	92123	All Ages	101	San Diego
2013	92124	All Ages	70	San Diego
2013	92126	All Ages	209	San Diego
2013	92127	All Ages	65	San Diego
2013	92128	All Ages	75	San Diego
2013	92129	All Ages	107	San Diego
2013	92130	All Ages	56	San Diego
2013	92131	All Ages	48	San Diego
2013	92139	All Ages	181	San Diego
2013	92154	All Ages	305	San Diego
2013	92173	All Ages	150	San Diego
2013	91906	All Ages	25	San Diego
2013	91914	All Ages	24	San Diego
2013	92014	All Ages	15	San Diego
2013	92086	All Ages	12	San Diego
